user_id,username,owned_equipment,available_products,taste_pref_bitterness,taste_pref_sweetness,taste_pref_acidity,taste_pref_body,preferred_strength,preferred_portion_size,dietary_restrictions,account_created
user_00440,user_440,"[""scale"", ""espresso_machine"", ""grinder"", ""pour_over"", ""kettle"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""caramel_syrup"", ""oat_milk"", ""chocolate_syrup"", ""water"", ""skim_milk"", ""whole_milk"", ""coffee_beans""]",0.3105911209616152,0.3583714455911944,0.11302053454221775,0.5233057290540627,3,large,[],2024-09-18T00:00:00
user_00441,espresso_master_441,"[""scale"", ""espresso_machine"", ""grinder"", ""pour_over"", ""kettle"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""oat_milk"", ""chocolate_syrup"", ""coconut_milk"", ""brown_sugar"", ""cinnamon"", ""water"", ""skim_milk"", ""whole_milk"", ""coffee_beans"", ""vanilla_syrup""]",0.29736920309520093,0.3817755065693512,0.22578480122470268,0.7156190914712719,1,large,[],2024-06-08T00:00:00
user_00442,user_442,"[""espresso_machine"", ""blender"", ""grinder"", ""kettle"", ""cold_brew_maker""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""honey"", ""heavy_cream"", ""cinnamon"", ""brown_sugar"", ""water"", ""skim_milk"", ""coffee_beans"", ""ice"", ""hazelnut_syrup""]",0.09896090327119117,0.32763413390750007,0.26047203722620776,0.5226458794487021,2,large,[],2024-10-04T00:00:00
user_00443,cafe_fan_443,"[""scale"", ""espresso_machine"", ""grinder"", ""kettle"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""oat_milk"", ""coconut_milk"", ""water"", ""skim_milk"", ""almond_milk"", ""coffee_beans"", ""hazelnut_syrup""]",0.1706208319948029,0.5659679959638372,0.2513956746078098,0.6886556428374774,2,large,[],2024-07-03T00:00:00
user_00444,user_444,"[""scale"", ""espresso_machine"", ""grinder"", ""kettle"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""coconut_milk"", ""water"", ""skim_milk"", ""whole_milk"", ""almond_milk"", ""coffee_beans"", ""hazelnut_syrup""]",0.35445017123915223,0.3789436535148073,0.3318582992885466,0.5708293033006648,2,large,[],2024-08-04T00:00:00
user_00445,user_445,"[""grinder"", ""kettle"", ""espresso_machine"", ""milk_frother""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""honey"", ""chocolate_syrup"", ""brown_sugar"", ""water"", ""skim_milk"", ""whole_milk"", ""almond_milk"", ""coffee_beans"", ""hazelnut_syrup""]",0.3575183803652825,0.49036448366208457,0.3573941462757718,0.6945248560854794,2,large,[],2024-03-21T00:00:00
user_00446,brew_master_446,"[""grinder"", ""kettle"", ""espresso_machine"", ""milk_frother""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""honey"", ""coconut_milk"", ""cinnamon"", ""water"", ""whole_milk"", ""skim_milk"", ""almond_milk"", ""coffee_beans""]",0.40625870072762843,0.4182374894644589,0.3860617933819154,0.6572060346506323,3,large,[],2024-02-23T00:00:00
user_00447,brew_fan_447,"[""scale"", ""espresso_machine"", ""french_press"", ""aeropress"", ""grinder"", ""kettle"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""honey"", ""heavy_cream"", ""oat_milk"", ""chocolate_syrup"", ""water"", ""whole_milk"", ""skim_milk"", ""almond_milk"", ""coffee_beans"", ""ice""]",0.244218907203756,0.572135760056985,0.40559584000054116,0.7626759438891813,3,large,[],2024-06-29T00:00:00
user_00448,brew_lover_448,"[""grinder"", ""kettle"", ""espresso_machine"", ""french_press""]","[""sugar"", ""ground_coffee"", ""caramel_syrup"", ""chocolate_syrup"", ""coconut_milk"", ""water"", ""whole_milk"", ""almond_milk"", ""coffee_beans"", ""ice""]",0.3999609060650785,0.1881255321870144,0.14493892356038213,0.927907929989042,1,large,[],2024-11-25T00:00:00
user_00449,roast_hunter_449,"[""kettle"", ""espresso_machine"", ""french_press"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""honey"", ""whipped_cream"", ""water"", ""whole_milk"", ""almond_milk"", ""ice""]",0.6998459952058825,0.4594612827612432,0.280553353150355,0.5953900810333689,1,large,[],2024-03-07T00:00:00
user_00450,barista_hunter_450,"[""scale"", ""espresso_machine"", ""aeropress"", ""grinder"", ""kettle"", ""milk_frother""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""oat_milk"", ""brown_sugar"", ""water"", ""skim_milk"", ""coffee_beans"", ""vanilla_syrup""]",0.26526408332779977,0.5101493068512544,0.2748064459593202,0.5190965781144588,2,large,[],2024-05-20T00:00:00
user_00451,user_451,"[""scale"", ""grinder"", ""kettle"", ""espresso_machine""]","[""sugar"", ""ground_coffee"", ""caramel_syrup"", ""oat_milk"", ""water"", ""whole_milk"", ""almond_milk"", ""coffee_beans"", ""vanilla_syrup""]",0.4828488069707847,0.5272354162730589,0.21265060855306545,0.706689927615701,2,large,[],2024-06-19T00:00:00
user_00452,cafe_lover_452,"[""espresso_machine"", ""french_press"", ""grinder"", ""kettle"", ""milk_frother""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""caramel_syrup"", ""oat_milk"", ""water"", ""whole_milk"", ""coffee_beans"", ""vanilla_syrup""]",0.3868088960951121,0.412546226141479,0.2902030057239152,0.3982624793154379,1,large,[],2024-06-16T00:00:00
user_00453,espresso_ninja_453,"[""kettle"", ""espresso_machine"", ""french_press"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""honey"", ""coconut_milk"", ""water"", ""whole_milk"", ""skim_milk"", ""almond_milk"", ""ice""]",0.1738048284629938,0.18692597331170258,0.5179566527508459,0.4610217248070727,2,large,[],2024-10-04T00:00:00
user_00454,cafe_hunter_454,"[""scale"", ""french_press"", ""grinder"", ""kettle"", ""pour_over"", ""moka_pot""]","[""sugar"", ""ground_coffee"", ""honey"", ""water"", ""coffee_beans""]",0.4341447239918037,0.5590063757006644,0.20883809782643767,0.490609802706235,2,large,[],2024-05-28T00:00:00
user_00455,java_master_455,"[""grinder"", ""kettle"", ""espresso_machine"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""caramel_syrup"", ""whipped_cream"", ""oat_milk"", ""brown_sugar"", ""water"", ""whole_milk"", ""coffee_beans"", ""ice""]",0.49099757310002456,0.36360784659882095,0.4716271812914892,0.5989077682292165,3,large,[],2024-09-02T00:00:00
user_00456,cafe_master_456,"[""scale"", ""espresso_machine"", ""aeropress"", ""grinder"", ""kettle"", ""milk_frother"", ""moka_pot""]","[""sugar"", ""ground_coffee"", ""whipped_cream"", ""oat_milk"", ""water"", ""skim_milk"", ""coffee_beans"", ""ice""]",0.5098502103545927,0.37159684729326564,0.11153312929203613,0.2251326240674717,2,large,[],2024-07-24T00:00:00
user_00457,roast_fan_457,"[""grinder"", ""kettle"", ""espresso_machine"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""oat_milk"", ""water"", ""whole_milk"", ""skim_milk"", ""coffee_beans"", ""ice"", ""hazelnut_syrup""]",0.4474062289082551,0.5306104628462018,0.46375083404496564,0.2503054904668743,2,large,[],2024-10-24T00:00:00
user_00458,latte_master_458,"[""grinder"", ""kettle"", ""espresso_machine"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""honey"", ""caramel_syrup"", ""oat_milk"", ""water"", ""whole_milk"", ""skim_milk"", ""almond_milk"", ""coffee_beans"", ""ice""]",0.351624809071887,0.4325317531926601,0.3412184348743115,0.8667092413034285,2,large,[],2024-02-09T00:00:00
user_00459,brew_ninja_459,"[""scale"", ""espresso_machine"", ""grinder"", ""pour_over"", ""kettle""]","[""sugar"", ""ground_coffee"", ""whipped_cream"", ""oat_milk"", ""coconut_milk"", ""brown_sugar"", ""cinnamon"", ""water"", ""whole_milk"", ""coffee_beans"", ""ice"", ""vanilla_syrup"", ""hazelnut_syrup""]",0.24175950187075507,0.184292338220297,0.14543262312172053,0.36885910461720206,2,large,[],2024-03-12T00:00:00
user_00460,brew_fan_460,"[""grinder"", ""kettle"", ""espresso_machine"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""honey"", ""caramel_syrup"", ""whipped_cream"", ""oat_milk"", ""cinnamon"", ""brown_sugar"", ""water"", ""almond_milk"", ""coffee_beans"", ""hazelnut_syrup""]",0.12797982054119109,0.6608094251935733,0.34934950857752795,0.4878924598425198,2,large,[],2024-06-21T00:00:00
user_00461,user_461,"[""espresso_machine"", ""kettle"", ""milk_frother"", ""moka_pot"", ""cold_brew_maker""]","[""sugar"", ""ground_coffee"", ""caramel_syrup"", ""chocolate_syrup"", ""water"", ""whole_milk"", ""skim_milk"", ""almond_milk"", ""coffee_beans""]",0.479281645953476,0.4230546831129615,0.4995297980325563,0.8284344104054988,2,large,[],2024-06-15T00:00:00
user_00462,coffee_addict_462,"[""espresso_machine"", ""french_press"", ""grinder"", ""kettle"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""heavy_cream"", ""oat_milk"", ""chocolate_syrup"", ""water"", ""skim_milk"", ""almond_milk"", ""coffee_beans"", ""vanilla_syrup""]",0.2049235570802287,0.30930984761838576,0.08179668738991666,1.0,2,large,[],2024-12-21T00:00:00
user_00463,user_463,"[""grinder"", ""kettle"", ""espresso_machine"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""coconut_milk"", ""brown_sugar"", ""cinnamon"", ""water"", ""whole_milk"", ""skim_milk"", ""coffee_beans"", ""vanilla_syrup""]",0.64697045834025,0.25185440161366635,0.35272112806704625,0.44696679623055,3,large,[],2024-07-15T00:00:00
user_00464,user_464,"[""scale"", ""espresso_machine"", ""french_press"", ""grinder"", ""pour_over"", ""kettle""]","[""sugar"", ""ground_coffee"", ""honey"", ""caramel_syrup"", ""whipped_cream"", ""oat_milk"", ""coconut_milk"", ""cinnamon"", ""water"", ""skim_milk"", ""coffee_beans"", ""vanilla_syrup"", ""hazelnut_syrup""]",0.24801693077713508,0.4414402075563751,0.15759899469448516,0.8496242374344589,3,large,[],2024-08-14T00:00:00
user_00465,cafe_ninja_465,"[""scale"", ""espresso_machine"", ""aeropress"", ""grinder"", ""kettle"", ""milk_frother"", ""cold_brew_maker""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""oat_milk"", ""water"", ""skim_milk"", ""coffee_beans"", ""ice"", ""hazelnut_syrup""]",0.12230844689967726,0.5029794627601853,0.23384542350700988,0.5806710912839131,2,large,[],2024-09-02T00:00:00
user_00466,mocha_fan_466,"[""grinder"", ""kettle"", ""espresso_machine""]","[""sugar"", ""ground_coffee"", ""oat_milk"", ""brown_sugar"", ""water"", ""whole_milk"", ""skim_milk"", ""coffee_beans"", ""ice""]",0.28429757762642266,0.22629185475302277,0.020516201568703873,0.638289406584409,2,large,[],2024-03-22T00:00:00
user_00467,user_467,"[""grinder"", ""kettle"", ""espresso_machine""]","[""sugar"", ""ground_coffee"", ""heavy_cream"", ""water"", ""whole_milk"", ""almond_milk"", ""coffee_beans""]",0.41592528028015524,0.31674166215940663,0.16346403059939016,0.5170682844282468,2,large,[],2024-01-22T00:00:00
user_00468,mocha_ninja_468,"[""grinder"", ""kettle"", ""espresso_machine"", ""milk_frother""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""caramel_syrup"", ""coconut_milk"", ""brown_sugar"", ""cinnamon"", ""water"", ""skim_milk"", ""almond_milk"", ""coffee_beans"", ""hazelnut_syrup""]",0.014834897951949977,0.5735923870786076,0.4076287595373098,0.731292669700466,1,large,[],2024-01-28T00:00:00
user_00469,user_469,"[""grinder"", ""kettle"", ""espresso_machine"", ""milk_frother""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""oat_milk"", ""chocolate_syrup"", ""cinnamon"", ""water"", ""whole_milk"", ""skim_milk"", ""coffee_beans"", ""vanilla_syrup""]",0.2510376258636292,0.5869215569740855,0.29488243156150584,0.6360996132085565,1,large,[],2024-02-10T00:00:00
user_00470,roast_ninja_470,"[""grinder"", ""kettle"", ""espresso_machine"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""honey"", ""caramel_syrup"", ""heavy_cream"", ""oat_milk"", ""water"", ""whole_milk"", ""almond_milk"", ""coffee_beans"", ""ice"", ""vanilla_syrup""]",0.43240695292345577,0.5180150435009298,0.3186807471151831,0.8731574992271522,2,large,[],2024-02-04T00:00:00
user_00471,latte_hunter_471,"[""scale"", ""espresso_machine"", ""grinder"", ""kettle"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""caramel_syrup"", ""oat_milk"", ""water"", ""whole_milk"", ""coffee_beans"", ""vanilla_syrup""]",0.5828100982111053,0.4163064753982779,0.5264502440450165,0.6245507170993393,2,large,[],2024-10-24T00:00:00
user_00472,mocha_fan_472,"[""espresso_machine"", ""french_press"", ""grinder"", ""kettle"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""honey"", ""oat_milk"", ""chocolate_syrup"", ""coconut_milk"", ""water"", ""whole_milk"", ""coffee_beans"", ""vanilla_syrup"", ""hazelnut_syrup""]",0.4277291363597741,0.22009764504890753,0.20319327777881885,0.7302155357346922,2,large,[],2024-01-09T00:00:00
user_00473,barista_lover_473,"[""scale"", ""espresso_machine"", ""grinder"", ""kettle"", ""ice_maker"", ""milk_frother""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""coconut_milk"", ""water"", ""skim_milk"", ""almond_milk"", ""coffee_beans"", ""ice"", ""hazelnut_syrup""]",0.3567145131400694,0.26279864946317033,0.1761192826579475,0.6930844052446626,3,large,[],2024-08-30T00:00:00
user_00474,roast_guru_474,"[""scale"", ""espresso_machine"", ""grinder"", ""ice_maker"", ""kettle"", ""cold_brew_maker""]","[""sugar"", ""ground_coffee"", ""heavy_cream"", ""chocolate_syrup"", ""water"", ""whole_milk"", ""skim_milk"", ""coffee_beans"", ""ice"", ""vanilla_syrup""]",0.5160576368508163,0.3776532817212248,0.2693830826026089,0.29094971309424456,2,large,[],2024-03-10T00:00:00
user_00475,user_475,"[""espresso_machine"", ""blender"", ""grinder"", ""kettle"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""oat_milk"", ""brown_sugar"", ""water"", ""almond_milk"", ""coffee_beans"", ""vanilla_syrup""]",0.27153351454252334,0.520261501534013,0.09046811725652201,0.6767688291653714,2,large,[],2024-10-22T00:00:00
user_00476,barista_ninja_476,"[""grinder"", ""kettle"", ""espresso_machine"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""whipped_cream"", ""brown_sugar"", ""water"", ""whole_milk"", ""almond_milk"", ""coffee_beans"", ""hazelnut_syrup""]",0.2462046086152544,0.39883826167317266,0.0,0.5825298515450107,3,large,[],2024-05-21T00:00:00
user_00477,coffee_fan_477,"[""grinder"", ""kettle"", ""espresso_machine"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""whipped_cream"", ""oat_milk"", ""cinnamon"", ""water"", ""almond_milk"", ""coffee_beans"", ""ice""]",0.3285478215414137,0.39260891570295114,0.1955950936692279,0.6261968736420561,2,large,[],2024-07-11T00:00:00
user_00478,espresso_lover_478,"[""scale"", ""espresso_machine"", ""grinder"", ""pour_over"", ""kettle"", ""milk_frother"", ""cold_brew_maker""]","[""sugar"", ""ground_coffee"", ""coconut_milk"", ""water"", ""whole_milk"", ""almond_milk"", ""coffee_beans"", ""vanilla_syrup""]",0.2787515244919058,0.3820803248925348,0.28596846331283,0.8912727330602175,2,large,[],2024-09-06T00:00:00
user_00479,cafe_lover_479,"[""espresso_machine"", ""grinder"", ""kettle"", ""milk_frother"", ""cold_brew_maker""]","[""sugar"", ""ground_coffee"", ""oat_milk"", ""cinnamon"", ""water"", ""skim_milk"", ""coffee_beans""]",0.29551096634092233,0.56011738796164,0.07925794267232447,0.6635082426368305,2,large,[],2024-09-02T00:00:00
user_00480,brew_hunter_480,"[""espresso_machine"", ""blender"", ""grinder"", ""kettle"", ""milk_frother""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""whipped_cream"", ""heavy_cream"", ""oat_milk"", ""chocolate_syrup"", ""water"", ""whole_milk"", ""coffee_beans"", ""ice""]",0.36274268379434305,0.5811360394243941,0.1447593286069834,0.5203725045838496,3,large,[],2024-01-24T00:00:00
user_00481,user_481,"[""scale"", ""espresso_machine"", ""grinder"", ""kettle"", ""milk_frother""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""oat_milk"", ""chocolate_syrup"", ""cinnamon"", ""water"", ""almond_milk"", ""coffee_beans"", ""vanilla_syrup"", ""hazelnut_syrup""]",0.38890295516839546,0.4245059998367935,0.03789894151878981,0.7430862445979364,2,large,[],2024-01-19T00:00:00
user_00482,user_482,"[""espresso_machine"", ""blender"", ""grinder"", ""kettle"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""honey"", ""whipped_cream"", ""oat_milk"", ""coconut_milk"", ""brown_sugar"", ""water"", ""almond_milk"", ""coffee_beans"", ""ice""]",0.20773032462839428,0.204886698672748,0.3074324429055314,0.4009628743511613,2,large,[],2024-02-15T00:00:00
user_00483,latte_hunter_483,"[""espresso_machine"", ""french_press"", ""kettle"", ""milk_frother"", ""cold_brew_maker""]","[""sugar"", ""ground_coffee"", ""honey"", ""whipped_cream"", ""oat_milk"", ""chocolate_syrup"", ""water"", ""almond_milk"", ""coffee_beans"", ""ice"", ""vanilla_syrup""]",0.6550703688778345,0.4450747019713188,0.33703168509286935,0.6191754399806783,1,large,[],2024-08-24T00:00:00
user_00484,user_484,"[""grinder"", ""kettle"", ""espresso_machine""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""heavy_cream"", ""oat_milk"", ""brown_sugar"", ""water"", ""coffee_beans""]",0.5084880080683088,0.3956408664461247,0.3572533575499822,0.5939212399311499,1,large,[],2024-05-31T00:00:00
user_00485,user_485,"[""espresso_machine"", ""french_press"", ""ice_maker"", ""kettle"", ""milk_frother""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""honey"", ""water"", ""skim_milk"", ""whole_milk"", ""almond_milk"", ""coffee_beans"", ""ice"", ""hazelnut_syrup""]",0.2805029698024052,0.38304367299866854,0.19885150661663661,0.43806967201041946,2,large,[],2024-10-11T00:00:00
user_00486,cafe_addict_486,"[""grinder"", ""kettle"", ""espresso_machine"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""honey"", ""caramel_syrup"", ""oat_milk"", ""chocolate_syrup"", ""water"", ""whole_milk"", ""coffee_beans"", ""hazelnut_syrup""]",0.5348449924967694,0.4828927489450762,0.41725100609319543,0.6858822935183736,4,large,[],2024-09-14T00:00:00
user_00487,user_487,"[""grinder"", ""kettle"", ""espresso_machine""]","[""sugar"", ""ground_coffee"", ""heavy_cream"", ""water"", ""skim_milk"", ""almond_milk"", ""coffee_beans"", ""vanilla_syrup""]",0.2969075385061705,0.7309062730324958,0.18757236198490834,0.6511405715398902,1,large,[],2024-04-09T00:00:00
user_00488,barista_wizard_488,"[""espresso_machine"", ""blender"", ""grinder"", ""kettle"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""honey"", ""oat_milk"", ""water"", ""skim_milk"", ""coffee_beans"", ""ice""]",0.0,0.584202151306646,0.18113512011413668,0.558870007177585,2,large,[],2024-11-23T00:00:00
user_00489,mocha_fan_489,"[""kettle"", ""espresso_machine"", ""french_press"", ""milk_frother""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""honey"", ""heavy_cream"", ""oat_milk"", ""coconut_milk"", ""brown_sugar"", ""water"", ""skim_milk"", ""whole_milk"", ""almond_milk"", ""ice""]",0.4862877426577914,0.35238361413145214,0.08481951432607585,0.5574095258954005,1,large,[],2024-08-21T00:00:00
user_00490,mocha_guru_490,"[""kettle"", ""espresso_machine"", ""french_press"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""honey"", ""whipped_cream"", ""oat_milk"", ""water"", ""skim_milk"", ""almond_milk"", ""coffee_beans"", ""hazelnut_syrup""]",0.24391165921464986,0.44229483164973893,0.3518708227487794,0.7572284462232273,1,large,[],2024-02-10T00:00:00
user_00491,roast_guru_491,"[""espresso_machine"", ""ice_maker"", ""grinder"", ""kettle"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""cinnamon"", ""water"", ""whole_milk"", ""almond_milk"", ""coffee_beans"", ""ice""]",0.30548889077518243,0.6540589382334986,0.18554674878719274,0.5825557945201807,1,large,[],2024-06-27T00:00:00
user_00492,bean_fan_492,"[""kettle"", ""espresso_machine"", ""french_press"", ""milk_frother""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""honey"", ""oat_milk"", ""chocolate_syrup"", ""coconut_milk"", ""brown_sugar"", ""cinnamon"", ""water"", ""whole_milk"", ""skim_milk"", ""coffee_beans"", ""ice""]",0.40142772380171077,0.3756633759279686,0.15466047941943772,0.5911507207444697,2,large,[],2024-10-10T00:00:00
user_00493,user_493,"[""espresso_machine"", ""grinder"", ""kettle"", ""milk_frother"", ""cold_brew_maker""]","[""sugar"", ""ground_coffee"", ""whipped_cream"", ""heavy_cream"", ""oat_milk"", ""cinnamon"", ""water"", ""almond_milk"", ""coffee_beans""]",0.4570726489192464,0.40389315292678646,0.03258450975236399,0.5161456531816457,2,large,[],2024-02-29T00:00:00
user_00494,user_494,"[""scale"", ""espresso_machine"", ""aeropress"", ""grinder"", ""kettle"", ""cold_brew_maker""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""whipped_cream"", ""cinnamon"", ""water"", ""skim_milk"", ""coffee_beans""]",0.395597442582816,0.5707685282115522,0.3318018087937487,0.6757784209377498,1,large,[],2024-06-24T00:00:00
user_00495,user_495,"[""scale"", ""espresso_machine"", ""french_press"", ""pour_over"", ""kettle"", ""milk_frother""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""whipped_cream"", ""coconut_milk"", ""brown_sugar"", ""water"", ""whole_milk"", ""almond_milk""]",0.7387883916261014,0.23901929000650443,0.2946337196586861,0.6428815027767256,2,large,[],2024-11-01T00:00:00
user_00496,user_496,"[""scale"", ""espresso_machine"", ""aeropress"", ""grinder"", ""kettle"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""whipped_cream"", ""oat_milk"", ""brown_sugar"", ""water"", ""skim_milk"", ""almond_milk"", ""coffee_beans""]",0.24811889759131373,0.3821172212658981,0.0,0.7185635008209862,1,large,[],2024-03-20T00:00:00
user_00497,brew_guru_497,"[""scale"", ""espresso_machine"", ""aeropress"", ""grinder"", ""kettle"", ""milk_frother"", ""moka_pot""]","[""sugar"", ""ground_coffee"", ""whipped_cream"", ""oat_milk"", ""chocolate_syrup"", ""coconut_milk"", ""water"", ""whole_milk"", ""skim_milk"", ""coffee_beans"", ""vanilla_syrup""]",0.38714162812221353,0.44341296107411926,0.4440741765286572,0.8092527809457564,1,large,[],2024-10-28T00:00:00
user_00498,roast_hunter_498,"[""espresso_machine"", ""grinder"", ""kettle"", ""milk_frother"", ""moka_pot""]","[""sugar"", ""ground_coffee"", ""oat_milk"", ""coconut_milk"", ""water"", ""skim_milk"", ""whole_milk"", ""coffee_beans"", ""vanilla_syrup""]",0.6325081678125781,0.5811019129523304,0.35205473825386785,0.6554303450130536,2,large,[],2024-11-04T00:00:00
user_00499,cafe_wizard_499,"[""scale"", ""espresso_machine"", ""aeropress"", ""grinder"", ""kettle"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""honey"", ""caramel_syrup"", ""heavy_cream"", ""chocolate_syrup"", ""water"", ""whole_milk"", ""almond_milk"", ""coffee_beans"", ""vanilla_syrup""]",0.6144804627489118,0.3790997549574718,0.04164473063137086,0.5212526941625566,3,large,[],2024-10-17T00:00:00
user_00500,latte_lover_500,"[""scale"", ""grinder"", ""kettle"", ""pour_over"", ""milk_frother""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""honey"", ""caramel_syrup"", ""whipped_cream"", ""oat_milk"", ""chocolate_syrup"", ""brown_sugar"", ""water"", ""skim_milk"", ""almond_milk"", ""coffee_beans"", ""hazelnut_syrup""]",0.5033770938133535,0.5115715952367841,0.4051182630945749,0.48937320308807924,1,large,[],2024-12-23T00:00:00
user_00501,mocha_fan_501,"[""espresso_machine"", ""grinder"", ""kettle"", ""milk_frother"", ""moka_pot""]","[""sugar"", ""ground_coffee"", ""heavy_cream"", ""oat_milk"", ""water"", ""skim_milk"", ""almond_milk"", ""coffee_beans"", ""vanilla_syrup"", ""hazelnut_syrup""]",0.33628082665770165,0.557456037922918,0.2522268565744701,0.5220932647724028,2,large,[],2024-02-05T00:00:00
user_00502,bean_ninja_502,"[""espresso_machine"", ""grinder"", ""kettle"", ""ice_maker"", ""milk_frother"", ""moka_pot""]","[""sugar"", ""ground_coffee"", ""coconut_milk"", ""water"", ""whole_milk"", ""almond_milk"", ""coffee_beans"", ""ice"", ""hazelnut_syrup""]",0.49185404135899846,0.21096353251526717,0.30803178984360635,0.5597973375111519,1,large,[],2024-09-08T00:00:00
user_00503,bean_fan_503,"[""grinder"", ""kettle"", ""espresso_machine"", ""milk_frother""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""honey"", ""caramel_syrup"", ""heavy_cream"", ""oat_milk"", ""brown_sugar"", ""water"", ""almond_milk"", ""coffee_beans"", ""vanilla_syrup""]",0.498206478669914,0.5122201310468992,0.5213451353148002,0.6476183902307984,1,large,[],2024-08-02T00:00:00
user_00504,roast_lover_504,"[""grinder"", ""kettle"", ""espresso_machine""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""honey"", ""heavy_cream"", ""coconut_milk"", ""cinnamon"", ""water"", ""coffee_beans"", ""vanilla_syrup"", ""hazelnut_syrup""]",0.5293796316078756,0.2979825290645043,0.25205758253274074,0.673751164546027,1,large,[],2024-11-14T00:00:00
user_00505,user_505,"[""scale"", ""espresso_machine"", ""french_press"", ""aeropress"", ""kettle"", ""milk_frother""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""coconut_milk"", ""water"", ""skim_milk"", ""almond_milk""]",0.16518059098434718,0.6380850994883625,0.08083105351484918,0.46251875788733987,2,large,[],2024-12-07T00:00:00
user_00506,latte_hunter_506,"[""kettle"", ""espresso_machine"", ""french_press"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""honey"", ""oat_milk"", ""chocolate_syrup"", ""water"", ""skim_milk"", ""ice"", ""vanilla_syrup""]",0.2976768818334082,0.6662308510650689,0.08395505504491346,0.3445546618821779,1,large,[],2024-06-04T00:00:00
user_00507,user_507,"[""grinder"", ""kettle"", ""espresso_machine"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""heavy_cream"", ""oat_milk"", ""chocolate_syrup"", ""water"", ""whole_milk"", ""skim_milk"", ""coffee_beans""]",0.13358446507074204,0.6239554527609864,0.5184408393689619,0.499913135065351,3,large,[],2024-10-05T00:00:00
user_00508,roast_lover_508,"[""scale"", ""espresso_machine"", ""aeropress"", ""blender"", ""grinder"", ""kettle"", ""ice_maker"", ""milk_frother""]","[""cocoa_powder"", ""sugar"", ""ground_coffee"", ""honey"", ""whipped_cream"", ""heavy_cream"", ""oat_milk"", ""chocolate_syrup"", ""cinnamon"", ""brown_sugar"", ""water"", ""almond_milk"", ""coffee_beans"", ""ice"", ""hazelnut_syrup""]",0.35444840610625356,0.5473418356298316,0.1749649239629601,0.5402931845987411,2,large,[],2024-02-02T00:00:00
user_00509,espresso_guru_509,"[""scale"", ""espresso_machine"", ""aeropress"", ""grinder"", ""kettle"", ""milk_frother""]","[""sugar"", ""ground_coffee"", ""heavy_cream"", ""oat_milk"", ""chocolate_syrup"", ""coconut_milk"", ""water"", ""whole_milk"", ""almond_milk"", ""coffee_beans"", ""vanilla_syrup""]",0.35110640173773583,0.7107443027712674,0.3493569201867104,0.9161723367495436,2,large,[],2024-08-08T00:00:00
